id,name,condition,day,activity,completed,diff_rating,diff,success,rep
655,655,DIFFICULT,16,MOUNTAIN_CLIMBERS_ON_FLOOR,0,5.75,0.0010159242,0,1
655,655,DIFFICULT,16,SUPINE_HIP_BRIDGE_WITH_BALL,0,6,-0.13485591,0,1
655,655,DIFFICULT,18,DUMBBELL_CHEST_SUPPORTED_ROW,3,5.5,-0.99035687,0,1
655,655,DIFFICULT,18,GOBLET_BOX_SQUATS,3,6.25,-0.57056904,0,1
655,655,DIFFICULT,18,WALKING_LUNGES,3,6.5,-0.3366473,0,1
655,655,DIFFICULT,21,DUMBBELL_CHEST_PRESS_ON_BALL,1,7,-0.65467537,1,1
655,655,DIFFICULT,21,PUSHUPS_WITH_ROTATION,1,7.25,-0.47558415,1,1
655,655,DIFFICULT,21,UNASSISTED_ROMANIAN_DEADLIFT,3,6.625,-0.5322742,0,1
655,655,DIFFICULT,23,BIRDDOG_WITH_PUSHUP,1,8.5,-0.28309664,1,1
655,655,DIFFICULT,23,CLOCK_LUNGES,1,7,-0.07287026,1,1
655,655,DIFFICULT,23,JUMPING_JACK_PUSHUP,1,7.5,-0.38597634,1,1
655,655,DIFFICULT,25,BURPEE,1,8.5,-0.0728517,1,1
655,655,DIFFICULT,25,RENEGADE_ROW,3,7.5,-0.49829337,0,1
655,655,DIFFICULT,25,SPLIT_LUNGE_JUMP,1,8.5,-0.28311095,1,1
664,664,DIFFICULT,0,CRUNCHES,1,1,1.0767984,1,1
664,664,DIFFICULT,0,PUSHUPS_OFF_WALL,1,1,1.037143,1,1
664,664,DIFFICULT,0,STANDING_KNEE_LIFTS,1,1,1.0767894,1,1
664,664,DIFFICULT,2,KNEELING_PLANK,1,2.25,0.69800485,1,1
664,664,DIFFICULT,2,MARCHING_IN_PLACE,1,1.5,0.21198572,1,1
664,664,DIFFICULT,2,STATIC_LUNGE_WITH_WALL,1,1.5,0.5437191,1,1
664,664,DIFFICULT,4,DUMBBELL_KNEELING_ROW,0,2.5,0.21156933,0,1
664,664,DIFFICULT,4,DEADBUG,0,2.5,0.41650733,0,1
664,664,DIFFICULT,4,TWO_LEG_HIP_BRIDGE_ON_FLOOR,0,1.5,0.31504178,0,1
664,664,DIFFICULT,7,JUMPING_JACKS,1,3.5,0.764519,1,1
664,664,DIFFICULT,7,PUSHUPS_ON_BAR,1,2.625,0.31963283,1,1
664,664,DIFFICULT,7,SQUAT_NO_WEIGHT,1,3,0.764527,1,1
664,664,DIFFICULT,9,HALF_KNEELING_MEDICINE_BALL_CHOP,0,4,-0.6951367,0,1
664,664,DIFFICULT,9,HALF_KNEELING_ROW,0,3.25,-0.6950843,0,1
664,664,DIFFICULT,9,MOUNTAIN_CLIMBERS_ON_BENCH,0,4.25,-0.4266266,0,1
664,664,DIFFICULT,11,ASSISTED_ROMANIAN_DEADLIFT,0,5.25,0.108657576,0,1
664,664,DIFFICULT,11,PUSHUPS_WITH_ROTATION_MODIFIED,0,4.25,-0.012801668,0,1
664,664,DIFFICULT,11,STANDING_BAND_CHEST_PRESS,0,3.5,-0.10034295,0,1
664,664,DIFFICULT,14,ELEVATED_LUNGE_IN_PLACE,0,5.25,0.30544847,0,1
664,664,DIFFICULT,14,HIGH_PLANK,0,4.875,0.38688454,0,1
664,664,DIFFICULT,14,MODIFIED_BURPEE_NO_JUMP,0,5.25,0.2508346,0,1
664,664,DIFFICULT,16,DUMBBELL_VERTICAL_CHEST_PRESS,1,5.25,-0.32451344,1,1
664,664,DIFFICULT,16,MOUNTAIN_CLIMBERS_ON_FLOOR,1,5.75,0.0010159242,1,1
664,664,DIFFICULT,16,SUPINE_HIP_BRIDGE_WITH_BALL,1,6,-0.13485591,1,1
664,664,DIFFICULT,18,DUMBBELL_CHEST_SUPPORTED_ROW,1,5.5,-0.99035687,1,1
664,664,DIFFICULT,18,GOBLET_BOX_SQUATS,1,6.25,-0.57056904,1,1
664,664,DIFFICULT,18,WALKING_LUNGES,1,6.5,-0.3366473,1,1
664,664,DIFFICULT,21,DUMBBELL_CHEST_PRESS_ON_BALL,1,7,-0.65467537,1,1
664,664,DIFFICULT,21,PUSHUPS_WITH_ROTATION,1,7.25,-0.47558415,1,1
664,664,DIFFICULT,21,UNASSISTED_ROMANIAN_DEADLIFT,1,6.625,-0.5322742,1,1
664,664,DIFFICULT,23,BIRDDOG_WITH_PUSHUP,0,8.5,-0.28309664,0,1
664,664,DIFFICULT,23,CLOCK_LUNGES,0,7,-0.07287026,0,1
664,664,DIFFICULT,23,JUMPING_JACK_PUSHUP,0,7.5,-0.38597634,0,1
664,664,DIFFICULT,25,BURPEE,1,8.5,-0.0728517,1,1
664,664,DIFFICULT,25,RENEGADE_ROW,1,7.5,-0.49829337,1,1
664,664,DIFFICULT,25,SPLIT_LUNGE_JUMP,1,8.5,-0.28311095,1,1
666,666,DIFFICULT,0,CRUNCHES,0,1,1.0767984,0,1
666,666,DIFFICULT,0,PUSHUPS_OFF_WALL,0,1,1.037143,0,1
666,666,DIFFICULT,0,STANDING_KNEE_LIFTS,0,1,1.0767894,0,1
666,666,DIFFICULT,2,KNEELING_PLANK,3,2.25,0.69800485,0,1
666,666,DIFFICULT,2,MARCHING_IN_PLACE,3,1.5,0.21198572,0,1
666,666,DIFFICULT,2,STATIC_LUNGE_WITH_WALL,3,1.5,0.5437191,0,1
666,666,DIFFICULT,4,DUMBBELL_KNEELING_ROW,0,2.5,0.21156933,0,1
666,666,DIFFICULT,4,DEADBUG,0,2.5,0.41650733,0,1
666,666,DIFFICULT,4,TWO_LEG_HIP_BRIDGE_ON_FLOOR,0,1.5,0.31504178,0,1
666,666,DIFFICULT,7,JUMPING_JACKS,1,3.5,0.764519,1,1
666,666,DIFFICULT,7,PUSHUPS_ON_BAR,1,2.625,0.31963283,1,1
666,666,DIFFICULT,7,SQUAT_NO_WEIGHT,1,3,0.764527,1,1
666,666,DIFFICULT,9,HALF_KNEELING_MEDICINE_BALL_CHOP,1,4,-0.6951367,1,1
666,666,DIFFICULT,9,HALF_KNEELING_ROW,1,3.25,-0.6950843,1,1
666,666,DIFFICULT,9,MOUNTAIN_CLIMBERS_ON_BENCH,1,4.25,-0.4266266,1,1
666,666,DIFFICULT,11,ASSISTED_ROMANIAN_DEADLIFT,3,5.25,0.108657576,0,1
666,666,DIFFICULT,11,PUSHUPS_WITH_ROTATION_MODIFIED,3,4.25,-0.012801668,0,1
666,666,DIFFICULT,11,STANDING_BAND_CHEST_PRESS,3,3.5,-0.10034295,0,1
666,666,DIFFICULT,14,ELEVATED_LUNGE_IN_PLACE,1,5.25,0.30544847,1,1
666,666,DIFFICULT,14,HIGH_PLANK,1,4.875,0.38688454,1,1
666,666,DIFFICULT,14,MODIFIED_BURPEE_NO_JUMP,1,5.25,0.2508346,1,1
666,666,DIFFICULT,16,DUMBBELL_VERTICAL_CHEST_PRESS,0,5.25,-0.32451344,0,1
666,666,DIFFICULT,16,MOUNTAIN_CLIMBERS_ON_FLOOR,0,5.75,0.0010159242,0,1
666,666,DIFFICULT,16,SUPINE_HIP_BRIDGE_WITH_BALL,0,6,-0.13485591,0,1
666,666,DIFFICULT,18,DUMBBELL_CHEST_SUPPORTED_ROW,3,5.5,-0.99035687,0,1
666,666,DIFFICULT,18,GOBLET_BOX_SQUATS,3,6.25,-0.57056904,0,1
666,666,DIFFICULT,18,WALKING_LUNGES,3,6.5,-0.3366473,0,1
666,666,DIFFICULT,21,DUMBBELL_CHEST_PRESS_ON_BALL,3,7,-0.65467537,0,1
666,666,DIFFICULT,21,PUSHUPS_WITH_ROTATION,3,7.25,-0.47558415,0,1
666,666,DIFFICULT,21,UNASSISTED_ROMANIAN_DEADLIFT,3,6.625,-0.5322742,0,1
666,666,DIFFICULT,23,BIRDDOG_WITH_PUSHUP,3,8.5,-0.28309664,0,1
666,666,DIFFICULT,23,CLOCK_LUNGES,3,7,-0.07287026,0,1
666,666,DIFFICULT,23,JUMPING_JACK_PUSHUP,3,7.5,-0.38597634,0,1
666,666,DIFFICULT,25,BURPEE,0,8.5,-0.0728517,0,1
666,666,DIFFICULT,25,RENEGADE_ROW,0,7.5,-0.49829337,0,1
666,666,DIFFICULT,25,SPLIT_LUNGE_JUMP,0,8.5,-0.28311095,0,1
674,674,DIFFICULT,0,CRUNCHES,1,1,1.0767984,1,1
674,674,DIFFICULT,0,PUSHUPS_OFF_WALL,1,1,1.037143,1,1
674,674,DIFFICULT,0,STANDING_KNEE_LIFTS,1,1,1.0767894,1,1
674,674,DIFFICULT,2,KNEELING_PLANK,1,2.25,0.69800485,1,1
674,674,DIFFICULT,2,MARCHING_IN_PLACE,2,1.5,0.21198572,0,1
674,674,DIFFICULT,2,STATIC_LUNGE_WITH_WALL,1,1.5,0.5437191,1,1
674,674,DIFFICULT,4,DUMBBELL_KNEELING_ROW,3,2.5,0.21156933,0,1
674,674,DIFFICULT,4,DEADBUG,3,2.5,0.41650733,0,1
674,674,DIFFICULT,4,TWO_LEG_HIP_BRIDGE_ON_FLOOR,3,1.5,0.31504178,0,1
674,674,DIFFICULT,7,JUMPING_JACKS,3,3.5,0.764519,0,1
674,674,DIFFICULT,7,PUSHUPS_ON_BAR,3,2.625,0.31963283,0,1
674,674,DIFFICULT,7,SQUAT_NO_WEIGHT,3,3,0.764527,0,1
674,674,DIFFICULT,9,HALF_KNEELING_MEDICINE_BALL_CHOP,3,4,-0.6951367,0,1
674,674,DIFFICULT,9,HALF_KNEELING_ROW,3,3.25,-0.6950843,0,1
674,674,DIFFICULT,9,MOUNTAIN_CLIMBERS_ON_BENCH,3,4.25,-0.4266266,0,1
674,674,DIFFICULT,11,ASSISTED_ROMANIAN_DEADLIFT,0,5.25,0.108657576,0,1
674,674,DIFFICULT,11,PUSHUPS_WITH_ROTATION_MODIFIED,0,4.25,-0.012801668,0,1
674,674,DIFFICULT,11,STANDING_BAND_CHEST_PRESS,0,3.5,-0.10034295,0,1
674,674,DIFFICULT,14,ELEVATED_LUNGE_IN_PLACE,1,5.25,0.30544847,1,1
674,674,DIFFICULT,14,HIGH_PLANK,1,4.875,0.38688454,1,1
674,674,DIFFICULT,14,MODIFIED_BURPEE_NO_JUMP,1,5.25,0.2508346,1,1
674,674,DIFFICULT,16,DUMBBELL_VERTICAL_CHEST_PRESS,1,5.25,-0.32451344,1,1
674,674,DIFFICULT,16,MOUNTAIN_CLIMBERS_ON_FLOOR,1,5.75,0.0010159242,1,1
674,674,DIFFICULT,16,SUPINE_HIP_BRIDGE_WITH_BALL,1,6,-0.13485591,1,1
674,674,DIFFICULT,18,DUMBBELL_CHEST_SUPPORTED_ROW,0,5.5,-0.99035687,0,1
674,674,DIFFICULT,18,GOBLET_BOX_SQUATS,0,6.25,-0.57056904,0,1
674,674,DIFFICULT,18,WALKING_LUNGES,0,6.5,-0.3366473,0,1
674,674,DIFFICULT,21,DUMBBELL_CHEST_PRESS_ON_BALL,3,7,-0.65467537,0,1
674,674,DIFFICULT,21,PUSHUPS_WITH_ROTATION,3,7.25,-0.47558415,0,1
674,674,DIFFICULT,21,UNASSISTED_ROMANIAN_DEADLIFT,3,6.625,-0.5322742,0,1
674,674,DIFFICULT,23,BIRDDOG_WITH_PUSHUP,1,8.5,-0.28309664,1,1
674,674,DIFFICULT,23,CLOCK_LUNGES,1,7,-0.07287026,1,1
674,674,DIFFICULT,23,JUMPING_JACK_PUSHUP,1,7.5,-0.38597634,1,1
674,674,DIFFICULT,25,BURPEE,1,8.5,-0.0728517,1,1
674,674,DIFFICULT,25,RENEGADE_ROW,1,7.5,-0.49829337,1,1
674,674,DIFFICULT,25,SPLIT_LUNGE_JUMP,1,8.5,-0.28311095,1,1
690,690,DIFFICULT,0,CRUNCHES,1,1,1.0767984,1,1
690,690,DIFFICULT,0,PUSHUPS_OFF_WALL,1,1,1.037143,1,1
690,690,DIFFICULT,0,STANDING_KNEE_LIFTS,1,1,1.0767894,1,1
690,690,DIFFICULT,2,KNEELING_PLANK,1,2.25,0.69800485,1,1
690,690,DIFFICULT,2,MARCHING_IN_PLACE,1,1.5,0.21198572,1,1
690,690,DIFFICULT,2,STATIC_LUNGE_WITH_WALL,1,1.5,0.5437191,1,1
690,690,DIFFICULT,4,DUMBBELL_KNEELING_ROW,1,2.5,0.21156933,1,1
690,690,DIFFICULT,4,DEADBUG,1,2.5,0.41650733,1,1
690,690,DIFFICULT,4,TWO_LEG_HIP_BRIDGE_ON_FLOOR,1,1.5,0.31504178,1,1
690,690,DIFFICULT,7,JUMPING_JACKS,1,3.5,0.764519,1,1
690,690,DIFFICULT,7,PUSHUPS_ON_BAR,1,2.625,0.31963283,1,1
690,690,DIFFICULT,7,SQUAT_NO_WEIGHT,1,3,0.764527,1,1
690,690,DIFFICULT,9,HALF_KNEELING_MEDICINE_BALL_CHOP,1,4,-0.6951367,1,1
690,690,DIFFICULT,9,HALF_KNEELING_ROW,1,3.25,-0.6950843,1,1
690,690,DIFFICULT,9,MOUNTAIN_CLIMBERS_ON_BENCH,1,4.25,-0.4266266,1,1
690,690,DIFFICULT,11,ASSISTED_ROMANIAN_DEADLIFT,1,5.25,0.108657576,1,1
690,690,DIFFICULT,11,PUSHUPS_WITH_ROTATION_MODIFIED,1,4.25,-0.012801668,1,1
690,690,DIFFICULT,11,STANDING_BAND_CHEST_PRESS,1,3.5,-0.10034295,1,1
690,690,DIFFICULT,14,ELEVATED_LUNGE_IN_PLACE,3,5.25,0.30544847,0,1
690,690,DIFFICULT,14,HIGH_PLANK,3,4.875,0.38688454,0,1
690,690,DIFFICULT,14,MODIFIED_BURPEE_NO_JUMP,3,5.25,0.2508346,0,1
690,690,DIFFICULT,16,DUMBBELL_VERTICAL_CHEST_PRESS,1,5.25,-0.32451344,1,1
690,690,DIFFICULT,16,MOUNTAIN_CLIMBERS_ON_FLOOR,1,5.75,0.0010159242,1,1
690,690,DIFFICULT,16,SUPINE_HIP_BRIDGE_WITH_BALL,1,6,-0.13485591,1,1
690,690,DIFFICULT,18,DUMBBELL_CHEST_SUPPORTED_ROW,1,5.5,-0.99035687,1,1
690,690,DIFFICULT,18,GOBLET_BOX_SQUATS,1,6.25,-0.57056904,1,1
690,690,DIFFICULT,18,WALKING_LUNGES,1,6.5,-0.3366473,1,1
690,690,DIFFICULT,21,DUMBBELL_CHEST_PRESS_ON_BALL,1,7,-0.65467537,1,1
690,690,DIFFICULT,21,PUSHUPS_WITH_ROTATION,1,7.25,-0.47558415,1,1
690,690,DIFFICULT,21,UNASSISTED_ROMANIAN_DEADLIFT,1,6.625,-0.5322742,1,1
690,690,DIFFICULT,23,BIRDDOG_WITH_PUSHUP,1,8.5,-0.28309664,1,1
690,690,DIFFICULT,23,CLOCK_LUNGES,1,7,-0.07287026,1,1
690,690,DIFFICULT,23,JUMPING_JACK_PUSHUP,1,7.5,-0.38597634,1,1
690,690,DIFFICULT,25,BURPEE,1,8.5,-0.0728517,1,1
690,690,DIFFICULT,25,RENEGADE_ROW,1,7.5,-0.49829337,1,1
690,690,DIFFICULT,25,SPLIT_LUNGE_JUMP,1,8.5,-0.28311095,1,1
691,691,DIFFICULT,0,CRUNCHES,1,1,1.0767984,1,1
691,691,DIFFICULT,0,PUSHUPS_OFF_WALL,1,1,1.037143,1,1
691,691,DIFFICULT,0,STANDING_KNEE_LIFTS,1,1,1.0767894,1,1
691,691,DIFFICULT,2,KNEELING_PLANK,1,2.25,0.69800485,1,1
691,691,DIFFICULT,2,MARCHING_IN_PLACE,1,1.5,0.21198572,1,1
691,691,DIFFICULT,2,STATIC_LUNGE_WITH_WALL,1,1.5,0.5437191,1,1
691,691,DIFFICULT,4,DUMBBELL_KNEELING_ROW,3,2.5,0.21156933,0,1
691,691,DIFFICULT,4,DEADBUG,3,2.5,0.41650733,0,1
691,691,DIFFICULT,4,TWO_LEG_HIP_BRIDGE_ON_FLOOR,3,1.5,0.31504178,0,1
691,691,DIFFICULT,7,JUMPING_JACKS,1,3.5,0.764519,1,1
691,691,DIFFICULT,7,PUSHUPS_ON_BAR,1,2.625,0.31963283,1,1
691,691,DIFFICULT,7,SQUAT_NO_WEIGHT,1,3,0.764527,1,1
691,691,DIFFICULT,9,HALF_KNEELING_MEDICINE_BALL_CHOP,3,4,-0.6951367,0,1
691,691,DIFFICULT,9,HALF_KNEELING_ROW,3,3.25,-0.6950843,0,1
691,691,DIFFICULT,9,MOUNTAIN_CLIMBERS_ON_BENCH,3,4.25,-0.4266266,0,1
691,691,DIFFICULT,11,ASSISTED_ROMANIAN_DEADLIFT,3,5.25,0.108657576,0,1
691,691,DIFFICULT,11,PUSHUPS_WITH_ROTATION_MODIFIED,3,4.25,-0.012801668,0,1
691,691,DIFFICULT,11,STANDING_BAND_CHEST_PRESS,3,3.5,-0.10034295,0,1
691,691,DIFFICULT,14,ELEVATED_LUNGE_IN_PLACE,3,5.25,0.30544847,0,1
691,691,DIFFICULT,14,HIGH_PLANK,3,4.875,0.38688454,0,1
691,691,DIFFICULT,14,MODIFIED_BURPEE_NO_JUMP,3,5.25,0.2508346,0,1
691,691,DIFFICULT,16,DUMBBELL_VERTICAL_CHEST_PRESS,3,5.25,-0.32451344,0,1
691,691,DIFFICULT,16,MOUNTAIN_CLIMBERS_ON_FLOOR,1,5.75,0.0010159242,1,1
691,691,DIFFICULT,16,SUPINE_HIP_BRIDGE_WITH_BALL,1,6,-0.13485591,1,1
691,691,DIFFICULT,18,DUMBBELL_CHEST_SUPPORTED_ROW,3,5.5,-0.99035687,0,1
691,691,DIFFICULT,18,GOBLET_BOX_SQUATS,3,6.25,-0.57056904,0,1
691,691,DIFFICULT,18,WALKING_LUNGES,3,6.5,-0.3366473,0,1
691,691,DIFFICULT,21,DUMBBELL_CHEST_PRESS_ON_BALL,3,7,-0.65467537,0,1
691,691,DIFFICULT,21,PUSHUPS_WITH_ROTATION,3,7.25,-0.47558415,0,1
691,691,DIFFICULT,21,UNASSISTED_ROMANIAN_DEADLIFT,3,6.625,-0.5322742,0,1
691,691,DIFFICULT,23,BIRDDOG_WITH_PUSHUP,3,8.5,-0.28309664,0,1
691,691,DIFFICULT,23,CLOCK_LUNGES,3,7,-0.07287026,0,1
691,691,DIFFICULT,23,JUMPING_JACK_PUSHUP,3,7.5,-0.38597634,0,1
691,691,DIFFICULT,25,BURPEE,3,8.5,-0.0728517,0,1
691,691,DIFFICULT,25,RENEGADE_ROW,3,7.5,-0.49829337,0,1
691,691,DIFFICULT,25,SPLIT_LUNGE_JUMP,3,8.5,-0.28311095,0,1
694,694,DIFFICULT,0,CRUNCHES,1,1,1.0767984,1,1
694,694,DIFFICULT,0,PUSHUPS_OFF_WALL,1,1,1.037143,1,1
694,694,DIFFICULT,0,STANDING_KNEE_LIFTS,1,1,1.0767894,1,1
694,694,DIFFICULT,2,KNEELING_PLANK,1,2.25,0.69800485,1,1
694,694,DIFFICULT,2,MARCHING_IN_PLACE,3,1.5,0.21198572,0,1
694,694,DIFFICULT,2,STATIC_LUNGE_WITH_WALL,1,1.5,0.5437191,1,1
694,694,DIFFICULT,4,DUMBBELL_KNEELING_ROW,3,2.5,0.21156933,0,1
694,694,DIFFICULT,4,DEADBUG,3,2.5,0.41650733,0,1
694,694,DIFFICULT,4,TWO_LEG_HIP_BRIDGE_ON_FLOOR,3,1.5,0.31504178,0,1
694,694,DIFFICULT,7,JUMPING_JACKS,1,3.5,0.764519,1,1
694,694,DIFFICULT,7,PUSHUPS_ON_BAR,1,2.625,0.31963283,1,1
694,694,DIFFICULT,7,SQUAT_NO_WEIGHT,1,3,0.764527,1,1
694,694,DIFFICULT,9,HALF_KNEELING_MEDICINE_BALL_CHOP,3,4,-0.6951367,0,1
694,694,DIFFICULT,9,HALF_KNEELING_ROW,3,3.25,-0.6950843,0,1
694,694,DIFFICULT,9,MOUNTAIN_CLIMBERS_ON_BENCH,3,4.25,-0.4266266,0,1
694,694,DIFFICULT,11,ASSISTED_ROMANIAN_DEADLIFT,1,5.25,0.108657576,1,1
694,694,DIFFICULT,11,PUSHUPS_WITH_ROTATION_MODIFIED,1,4.25,-0.012801668,1,1
694,694,DIFFICULT,11,STANDING_BAND_CHEST_PRESS,1,3.5,-0.10034295,1,1
694,694,DIFFICULT,14,ELEVATED_LUNGE_IN_PLACE,1,5.25,0.30544847,1,1
694,694,DIFFICULT,14,HIGH_PLANK,1,4.875,0.38688454,1,1
694,694,DIFFICULT,14,MODIFIED_BURPEE_NO_JUMP,1,5.25,0.2508346,1,1
694,694,DIFFICULT,16,DUMBBELL_VERTICAL_CHEST_PRESS,1,5.25,-0.32451344,1,1
694,694,DIFFICULT,16,MOUNTAIN_CLIMBERS_ON_FLOOR,1,5.75,0.0010159242,1,1
694,694,DIFFICULT,16,SUPINE_HIP_BRIDGE_WITH_BALL,1,6,-0.13485591,1,1
694,694,DIFFICULT,18,DUMBBELL_CHEST_SUPPORTED_ROW,0,5.5,-0.99035687,0,1
694,694,DIFFICULT,18,GOBLET_BOX_SQUATS,0,6.25,-0.57056904,0,1
694,694,DIFFICULT,18,WALKING_LUNGES,0,6.5,-0.3366473,0,1
694,694,DIFFICULT,21,DUMBBELL_CHEST_PRESS_ON_BALL,1,7,-0.65467537,1,1
694,694,DIFFICULT,21,PUSHUPS_WITH_ROTATION,1,7.25,-0.47558415,1,1
694,694,DIFFICULT,21,UNASSISTED_ROMANIAN_DEADLIFT,1,6.625,-0.5322742,1,1
694,694,DIFFICULT,23,BIRDDOG_WITH_PUSHUP,1,8.5,-0.28309664,1,1
694,694,DIFFICULT,23,CLOCK_LUNGES,1,7,-0.07287026,1,1
694,694,DIFFICULT,23,JUMPING_JACK_PUSHUP,1,7.5,-0.38597634,1,1
694,694,DIFFICULT,25,BURPEE,3,8.5,-0.0728517,0,1
694,694,DIFFICULT,25,RENEGADE_ROW,3,7.5,-0.49829337,0,1
694,694,DIFFICULT,25,SPLIT_LUNGE_JUMP,3,8.5,-0.28311095,0,1
695,695,DIFFICULT,0,CRUNCHES,1,1,1.0767984,1,1
695,695,DIFFICULT,0,PUSHUPS_OFF_WALL,1,1,1.037143,1,1
695,695,DIFFICULT,0,STANDING_KNEE_LIFTS,1,1,1.0767894,1,1
695,695,DIFFICULT,2,KNEELING_PLANK,3,2.25,0.69800485,0,1
695,695,DIFFICULT,2,MARCHING_IN_PLACE,3,1.5,0.21198572,0,1
695,695,DIFFICULT,2,STATIC_LUNGE_WITH_WALL,3,1.5,0.5437191,0,1
695,695,DIFFICULT,4,DUMBBELL_KNEELING_ROW,1,2.5,0.21156933,1,1
695,695,DIFFICULT,4,DEADBUG,1,2.5,0.41650733,1,1
695,695,DIFFICULT,4,TWO_LEG_HIP_BRIDGE_ON_FLOOR,1,1.5,0.31504178,1,1
695,695,DIFFICULT,7,JUMPING_JACKS,1,3.5,0.764519,1,1
695,695,DIFFICULT,7,PUSHUPS_ON_BAR,1,2.625,0.31963283,1,1
695,695,DIFFICULT,7,SQUAT_NO_WEIGHT,1,3,0.764527,1,1
695,695,DIFFICULT,9,HALF_KNEELING_MEDICINE_BALL_CHOP,1,4,-0.6951367,1,1
695,695,DIFFICULT,9,HALF_KNEELING_ROW,1,3.25,-0.6950843,1,1
695,695,DIFFICULT,9,MOUNTAIN_CLIMBERS_ON_BENCH,1,4.25,-0.4266266,1,1
695,695,DIFFICULT,11,ASSISTED_ROMANIAN_DEADLIFT,1,5.25,0.108657576,1,1
695,695,DIFFICULT,11,PUSHUPS_WITH_ROTATION_MODIFIED,1,4.25,-0.012801668,1,1
695,695,DIFFICULT,11,STANDING_BAND_CHEST_PRESS,1,3.5,-0.10034295,1,1
695,695,DIFFICULT,14,ELEVATED_LUNGE_IN_PLACE,2,5.25,0.30544847,0,1
695,695,DIFFICULT,14,HIGH_PLANK,2,4.875,0.38688454,0,1
695,695,DIFFICULT,14,MODIFIED_BURPEE_NO_JUMP,2,5.25,0.2508346,0,1
695,695,DIFFICULT,16,DUMBBELL_VERTICAL_CHEST_PRESS,3,5.25,-0.32451344,0,1
695,695,DIFFICULT,16,MOUNTAIN_CLIMBERS_ON_FLOOR,3,5.75,0.0010159242,0,1
695,695,DIFFICULT,16,SUPINE_HIP_BRIDGE_WITH_BALL,3,6,-0.13485591,0,1
695,695,DIFFICULT,18,DUMBBELL_CHEST_SUPPORTED_ROW,3,5.5,-0.99035687,0,1
695,695,DIFFICULT,18,GOBLET_BOX_SQUATS,1,6.25,-0.57056904,1,1
695,695,DIFFICULT,18,WALKING_LUNGES,1,6.5,-0.3366473,1,1
695,695,DIFFICULT,21,DUMBBELL_CHEST_PRESS_ON_BALL,3,7,-0.65467537,0,1
695,695,DIFFICULT,21,PUSHUPS_WITH_ROTATION,3,7.25,-0.47558415,0,1
695,695,DIFFICULT,21,UNASSISTED_ROMANIAN_DEADLIFT,3,6.625,-0.5322742,0,1
695,695,DIFFICULT,23,BIRDDOG_WITH_PUSHUP,1,8.5,-0.28309664,1,1
695,695,DIFFICULT,23,CLOCK_LUNGES,1,7,-0.07287026,1,1
695,695,DIFFICULT,23,JUMPING_JACK_PUSHUP,1,7.5,-0.38597634,1,1
695,695,DIFFICULT,25,BURPEE,1,8.5,-0.0728517,1,1
695,695,DIFFICULT,25,RENEGADE_ROW,1,7.5,-0.49829337,1,1
695,695,DIFFICULT,25,SPLIT_LUNGE_JUMP,1,8.5,-0.28311095,1,1
701,701,DIFFICULT,0,CRUNCHES,1,1,1.0767984,1,1
701,701,DIFFICULT,0,PUSHUPS_OFF_WALL,1,1,1.037143,1,1
701,701,DIFFICULT,0,STANDING_KNEE_LIFTS,1,1,1.0767894,1,1
701,701,DIFFICULT,2,KNEELING_PLANK,3,2.25,0.69800485,0,1
701,701,DIFFICULT,2,MARCHING_IN_PLACE,3,1.5,0.21198572,0,1
701,701,DIFFICULT,2,STATIC_LUNGE_WITH_WALL,3,1.5,0.5437191,0,1
701,701,DIFFICULT,4,DUMBBELL_KNEELING_ROW,1,2.5,0.21156933,1,1
701,701,DIFFICULT,4,DEADBUG,1,2.5,0.41650733,1,1
701,701,DIFFICULT,4,TWO_LEG_HIP_BRIDGE_ON_FLOOR,1,1.5,0.31504178,1,1
701,701,DIFFICULT,7,JUMPING_JACKS,3,3.5,0.764519,0,1
701,701,DIFFICULT,7,PUSHUPS_ON_BAR,3,2.625,0.31963283,0,1
701,701,DIFFICULT,7,SQUAT_NO_WEIGHT,3,3,0.764527,0,1
701,701,DIFFICULT,9,HALF_KNEELING_MEDICINE_BALL_CHOP,1,4,-0.6951367,1,1
701,701,DIFFICULT,9,HALF_KNEELING_ROW,1,3.25,-0.6950843,1,1
701,701,DIFFICULT,9,MOUNTAIN_CLIMBERS_ON_BENCH,1,4.25,-0.4266266,1,1
701,701,DIFFICULT,11,ASSISTED_ROMANIAN_DEADLIFT,3,5.25,0.108657576,0,1
701,701,DIFFICULT,11,PUSHUPS_WITH_ROTATION_MODIFIED,3,4.25,-0.012801668,0,1
701,701,DIFFICULT,11,STANDING_BAND_CHEST_PRESS,3,3.5,-0.10034295,0,1
701,701,DIFFICULT,14,ELEVATED_LUNGE_IN_PLACE,1,5.25,0.30544847,1,1
701,701,DIFFICULT,14,HIGH_PLANK,1,4.875,0.38688454,1,1
701,701,DIFFICULT,14,MODIFIED_BURPEE_NO_JUMP,1,5.25,0.2508346,1,1
701,701,DIFFICULT,16,DUMBBELL_VERTICAL_CHEST_PRESS,1,5.25,-0.32451344,1,1
701,701,DIFFICULT,16,MOUNTAIN_CLIMBERS_ON_FLOOR,1,5.75,0.0010159242,1,1
701,701,DIFFICULT,16,SUPINE_HIP_BRIDGE_WITH_BALL,1,6,-0.13485591,1,1
701,701,DIFFICULT,18,DUMBBELL_CHEST_SUPPORTED_ROW,1,5.5,-0.99035687,1,1
