id,name,condition,day,activity,completed,difficulty_rating,success,rep,personalized,difficulty,lag,frequency,normlag,normfeq
681,alowitz,babysteps,21,squat_no_weight,1,3,1,1,1,0.764533394,3,8,0.12,0.727272727
681,alowitz,babysteps,23,mountain_climbers_on_bench,3,4.25,0,1,1,-0.426615678,2,9,0.08,0.818181818
681,alowitz,babysteps,23,pushups_on_bar,3,2.625,0,2,1,0.319621317,2,9,0.08,0.818181818
681,alowitz,babysteps,23,supine_hip_bridge_with_bench,3,4.5,0,1,1,0.445561746,2,9,0.08,0.818181818
681,alowitz,babysteps,25,jumping_jacks,0,3.5,0,2,1,0.764541866,4,9,0.16,0.818181818
681,alowitz,babysteps,25,pushups_on_bar,0,2.625,0,3,1,0.319621317,4,9,0.16,0.818181818
681,alowitz,babysteps,25,squat_no_weight,0,3,0,2,1,0.764533394,4,9,0.16,0.818181818
702,ahoward,babysteps,0,crunches,1,1,1,1,1,1.076794345,0,0,0,0
702,ahoward,babysteps,0,pushups_off_wall,1,1,1,1,1,1.037149335,0,0,0,0
702,ahoward,babysteps,0,standing_knee_lifts,1,1,1,1,1,1.076806387,0,0,0,0
702,ahoward,babysteps,2,marching_in_place,3,1.5,0,1,1,0.211981926,2,1,0.08,0.090909091
702,ahoward,babysteps,2,kneeling_plank,3,2.25,0,1,1,0.698012393,2,1,0.08,0.090909091
702,ahoward,babysteps,2,static_lunge_with_wall,3,1.5,0,1,1,0.54372113,2,1,0.08,0.090909091
702,ahoward,babysteps,4,marching_in_place,2,1.5,0,2,1,0.211981926,4,1,0.16,0.090909091
702,ahoward,babysteps,4,kneeling_plank,1,2.25,1,2,1,0.698012393,4,1,0.16,0.090909091
702,ahoward,babysteps,4,static_lunge_with_wall,2,1.5,0,2,1,0.54372113,4,1,0.16,0.090909091
702,ahoward,babysteps,7,crunches,3,1,0,2,1,1.076794345,3,2,0.12,0.181818182
702,ahoward,babysteps,7,pushups_off_wall,2,1,0,2,1,1.037149335,3,2,0.12,0.181818182
702,ahoward,babysteps,7,standing_knee_lifts,3,1,0,2,1,1.076806387,3,2,0.12,0.181818182
702,ahoward,babysteps,9,crunches,3,1,0,3,1,1.076794345,5,2,0.2,0.181818182
702,ahoward,babysteps,9,pushups_off_wall,1,1,1,3,1,1.037149335,5,2,0.2,0.181818182
702,ahoward,babysteps,9,standing_knee_lifts,3,1,0,3,1,1.076806387,5,2,0.2,0.181818182
702,ahoward,babysteps,11,crunches,3,1,0,4,1,1.076794345,2,3,0.08,0.272727273
702,ahoward,babysteps,11,pushups_off_wall,3,1,0,4,1,1.037149335,2,3,0.08,0.272727273
702,ahoward,babysteps,11,standing_knee_lifts,3,1,0,4,1,1.076806387,2,3,0.08,0.272727273
702,ahoward,babysteps,14,crunches,3,1,0,5,1,1.076794345,5,3,0.2,0.272727273
702,ahoward,babysteps,14,pushups_off_wall,3,1,0,5,1,1.037149335,5,3,0.2,0.272727273
702,ahoward,babysteps,14,standing_knee_lifts,1,1,1,5,1,1.076806387,5,3,0.2,0.272727273
702,ahoward,babysteps,16,crunches,1,1,1,6,1,1.076794345,2,4,0.08,0.363636364
702,ahoward,babysteps,16,pushups_off_wall,1,1,1,6,1,1.037149335,2,4,0.08,0.363636364
702,ahoward,babysteps,16,standing_knee_lifts,1,1,1,6,1,1.076806387,2,4,0.08,0.363636364
702,ahoward,babysteps,18,marching_in_place,3,1.5,0,3,1,0.211981926,2,5,0.08,0.454545455
702,ahoward,babysteps,18,kneeling_plank,3,2.25,0,3,1,0.698012393,2,5,0.08,0.454545455
702,ahoward,babysteps,18,static_lunge_with_wall,3,1.5,0,3,1,0.54372113,2,5,0.08,0.454545455
702,ahoward,babysteps,21,crunches,3,1,0,7,1,1.076794345,5,5,0.2,0.454545455
702,ahoward,babysteps,21,pushups_off_wall,3,1,0,7,1,1.037149335,5,5,0.2,0.454545455
702,ahoward,babysteps,21,standing_knee_lifts,3,1,0,7,1,1.076806387,5,5,0.2,0.454545455
702,ahoward,babysteps,23,crunches,3,1,0,8,1,1.076794345,7,5,0.28,0.454545455
702,ahoward,babysteps,23,pushups_off_wall,3,1,0,8,1,1.037149335,7,5,0.28,0.454545455
702,ahoward,babysteps,23,standing_knee_lifts,3,1,0,8,1,1.076806387,7,5,0.28,0.454545455
702,ahoward,babysteps,25,crunches,3,1,0,9,1,1.076794345,9,5,0.36,0.454545455
702,ahoward,babysteps,25,pushups_off_wall,1,1,1,9,1,1.037149335,9,5,0.36,0.454545455
702,ahoward,babysteps,25,standing_knee_lifts,2,1,0,9,1,1.076806387,9,5,0.36,0.454545455
704,lrobert,babysteps,0,crunches,3,1,0,1,1,1.076794345,0,0,0,0
704,lrobert,babysteps,0,pushups_off_wall,3,1,0,1,1,1.037149335,0,0,0,0
704,lrobert,babysteps,0,standing_knee_lifts,3,1,0,1,1,1.076806387,0,0,0,0
704,lrobert,babysteps,2,crunches,1,1,1,2,1,1.076794345,2,1,0.08,0.090909091
704,lrobert,babysteps,2,pushups_off_wall,1,1,1,2,1,1.037149335,2,1,0.08,0.090909091
704,lrobert,babysteps,2,standing_knee_lifts,1,1,1,2,1,1.076806387,2,1,0.08,0.090909091
704,lrobert,babysteps,4,marching_in_place,3,1.5,0,1,1,0.211981926,2,2,0.08,0.181818182
704,lrobert,babysteps,4,kneeling_plank,3,2.25,0,1,1,0.698012393,2,2,0.08,0.181818182
704,lrobert,babysteps,4,static_lunge_with_wall,3,1.5,0,1,1,0.54372113,2,2,0.08,0.181818182
704,lrobert,babysteps,7,marching_in_place,1,1.5,1,2,1,0.211981926,5,2,0.2,0.181818182
704,lrobert,babysteps,7,kneeling_plank,1,2.25,1,2,1,0.698012393,5,2,0.2,0.181818182
704,lrobert,babysteps,7,static_lunge_with_wall,1,1.5,1,2,1,0.54372113,5,2,0.2,0.181818182
704,lrobert,babysteps,9,deadbug,0,2.5,0,1,1,0.416517692,2,3,0.08,0.272727273
704,lrobert,babysteps,9,dumbbell_kneeling_row,0,2.5,0,1,1,0.211571438,2,3,0.08,0.272727273
704,lrobert,babysteps,9,two_leg_hip_bridge_on_floor,0,1.5,0,1,1,0.315045761,2,3,0.08,0.272727273
704,lrobert,babysteps,11,deadbug,1,2.5,1,2,1,0.416517692,4,3,0.16,0.272727273
704,lrobert,babysteps,11,dumbbell_kneeling_row,1,2.5,1,2,1,0.211571438,4,3,0.16,0.272727273
704,lrobert,babysteps,11,two_leg_hip_bridge_on_floor,1,1.5,1,2,1,0.315045761,4,3,0.16,0.272727273
704,lrobert,babysteps,14,jumping_jacks,1,3.5,1,1,1,0.764541866,3,4,0.12,0.363636364
704,lrobert,babysteps,14,pushups_on_bar,1,2.625,1,1,1,0.319621317,3,4,0.12,0.363636364
704,lrobert,babysteps,14,squat_no_weight,1,3,1,1,1,0.764533394,3,4,0.12,0.363636364
704,lrobert,babysteps,16,mountain_climbers_on_bench,0,4.25,0,1,1,-0.426615678,2,5,0.08,0.454545455
704,lrobert,babysteps,16,half_kneeling_row,0,3.25,0,1,1,-0.695120056,2,5,0.08,0.454545455
704,lrobert,babysteps,16,half_kneeling_medicine_ball_chop,0,4,0,1,1,-0.695146057,2,5,0.08,0.454545455
704,lrobert,babysteps,18,mountain_climbers_on_bench,1,4.25,1,2,1,-0.426615678,4,5,0.16,0.454545455
704,lrobert,babysteps,18,half_kneeling_row,1,3.25,1,2,1,-0.695120056,4,5,0.16,0.454545455
704,lrobert,babysteps,18,half_kneeling_medicine_ball_chop,1,4,1,2,1,-0.695146057,4,5,0.16,0.454545455
704,lrobert,babysteps,21,pushups_with_rotation_modified,3,4.25,0,1,1,-0.01279473,3,6,0.12,0.545454545
704,lrobert,babysteps,21,standing_band_chest_press,3,3.5,0,1,1,-0.100370081,3,6,0.12,0.545454545
704,lrobert,babysteps,21,assisted_romanian_deadlift,3,5.25,0,1,1,0.108661986,3,6,0.12,0.545454545
704,lrobert,babysteps,23,pushups_with_rotation_modified,1,4.25,1,2,1,-0.01279473,5,6,0.2,0.545454545
704,lrobert,babysteps,23,pushups_on_bar,1,2.625,1,2,1,0.319621317,5,6,0.2,0.545454545
704,lrobert,babysteps,23,assisted_romanian_deadlift,1,5.25,1,2,1,0.108661986,5,6,0.2,0.545454545
704,lrobert,babysteps,25,modified_burpee_no_jump,1,5.25,1,1,1,0.250832092,2,7,0.08,0.636363636
704,lrobert,babysteps,25,high_plank,1,4.875,1,1,1,0.386907429,2,7,0.08,0.636363636
704,lrobert,babysteps,25,elevated_lunge_in_place,1,5.25,1,1,1,0.305487818,2,7,0.08,0.636363636
707,ishieh,babysteps,0,crunches,1,1,1,1,1,1.076794345,0,0,0,0
707,ishieh,babysteps,0,pushups_off_wall,1,1,1,1,1,1.037149335,0,0,0,0
707,ishieh,babysteps,0,standing_knee_lifts,1,1,1,1,1,1.076806387,0,0,0,0
707,ishieh,babysteps,2,marching_in_place,1,1.5,1,1,1,0.211981926,2,1,0.08,0.090909091
707,ishieh,babysteps,2,kneeling_plank,1,2.25,1,1,1,0.698012393,2,1,0.08,0.090909091
707,ishieh,babysteps,2,static_lunge_with_wall,1,1.5,1,1,1,0.54372113,2,1,0.08,0.090909091
707,ishieh,babysteps,4,deadbug,1,2.5,1,1,1,0.416517692,2,2,0.08,0.181818182
707,ishieh,babysteps,4,dumbbell_kneeling_row,1,2.5,1,1,1,0.211571438,2,2,0.08,0.181818182
707,ishieh,babysteps,4,two_leg_hip_bridge_on_floor,1,1.5,1,1,1,0.315045761,2,2,0.08,0.181818182
707,ishieh,babysteps,7,jumping_jacks,1,3.5,1,1,1,0.764541866,3,3,0.12,0.272727273
707,ishieh,babysteps,7,pushups_on_bar,1,2.625,1,1,1,0.319621317,3,3,0.12,0.272727273
707,ishieh,babysteps,7,squat_no_weight,1,3,1,1,1,0.764533394,3,3,0.12,0.272727273
707,ishieh,babysteps,9,mountain_climbers_on_bench,1,4.25,1,1,1,-0.426615678,2,4,0.08,0.363636364
707,ishieh,babysteps,9,half_kneeling_row,1,3.25,1,1,1,-0.695120056,2,4,0.08,0.363636364
707,ishieh,babysteps,9,half_kneeling_medicine_ball_chop,1,4,1,1,1,-0.695146057,2,4,0.08,0.363636364
707,ishieh,babysteps,11,pushups_with_rotation_modified,1,4.25,1,1,1,-0.01279473,2,5,0.08,0.454545455
707,ishieh,babysteps,11,standing_band_chest_press,1,3.5,1,1,1,-0.100370081,2,5,0.08,0.454545455
707,ishieh,babysteps,11,assisted_romanian_deadlift,1,5.25,1,1,1,0.108661986,2,5,0.08,0.454545455
707,ishieh,babysteps,14,modified_burpee_no_jump,1,5.25,1,1,1,0.250832092,3,6,0.12,0.545454545
707,ishieh,babysteps,14,high_plank,1,4.875,1,1,1,0.386907429,3,6,0.12,0.545454545
707,ishieh,babysteps,14,elevated_lunge_in_place,1,5.25,1,1,1,0.305487818,3,6,0.12,0.545454545
707,ishieh,babysteps,16,mountain_climbers_on_floor,1,5.75,1,1,1,0.001020147,2,7,0.08,0.636363636
707,ishieh,babysteps,16,dumbbell_vertical_chest_press,1,5.25,1,1,1,-0.324487675,2,7,0.08,0.636363636
707,ishieh,babysteps,16,supine_hip_bridge_with_ball,1,6,1,1,1,-0.134875215,2,7,0.08,0.636363636
707,ishieh,babysteps,18,goblet_box_squats,1,6.25,1,1,1,-0.570571145,2,8,0.08,0.727272727
707,ishieh,babysteps,18,dumbbell_chest_supported_row,1,5.5,1,1,1,-0.990337232,2,8,0.08,0.727272727
707,ishieh,babysteps,18,walking_lunges,1,6.5,1,1,1,-0.336648695,2,8,0.08,0.727272727
707,ishieh,babysteps,21,pushups_with_rotation,1,7.25,1,1,1,-0.47560469,3,9,0.12,0.818181818
707,ishieh,babysteps,21,dumbbell_chest_press_on_ball,1,7,1,1,1,-0.654670312,3,9,0.12,0.818181818
707,ishieh,babysteps,21,unassisted_romanian_deadlift,1,6.625,1,1,1,-0.53229342,3,9,0.12,0.818181818
707,ishieh,babysteps,23,birddog_with_pushup,1,8.5,1,1,1,-0.283091526,2,10,0.08,0.909090909
707,ishieh,babysteps,23,jumping_jack_pushup,1,7.5,1,1,1,-0.385960452,2,10,0.08,0.909090909
707,ishieh,babysteps,23,clock_lunges,1,7,1,1,1,-0.072885764,2,10,0.08,0.909090909
707,ishieh,babysteps,25,burpee,1,8.5,1,1,1,-0.07284509,2,11,0.08,1
707,ishieh,babysteps,25,renegade_row,1,7.5,1,1,1,-0.498287815,2,11,0.08,1
707,ishieh,babysteps,25,split_lunge_jump,1,8.5,1,1,1,-0.283098759,2,11,0.08,1
710,amckinl,babysteps,0,crunches,1,1,1,1,1,1.076794345,0,0,0,0
710,amckinl,babysteps,0,pushups_off_wall,1,1,1,1,1,1.037149335,0,0,0,0
710,amckinl,babysteps,0,standing_knee_lifts,1,1,1,1,1,1.076806387,0,0,0,0
710,amckinl,babysteps,2,marching_in_place,1,1.5,1,1,1,0.211981926,2,1,0.08,0.090909091
710,amckinl,babysteps,2,kneeling_plank,1,2.25,1,1,1,0.698012393,2,1,0.08,0.090909091
710,amckinl,babysteps,2,static_lunge_with_wall,1,1.5,1,1,1,0.54372113,2,1,0.08,0.090909091
710,amckinl,babysteps,4,deadbug,3,2.5,0,1,1,0.416517692,2,2,0.08,0.181818182
710,amckinl,babysteps,4,dumbbell_kneeling_row,3,2.5,0,1,1,0.211571438,2,2,0.08,0.181818182
710,amckinl,babysteps,4,two_leg_hip_bridge_on_floor,3,1.5,0,1,1,0.315045761,2,2,0.08,0.181818182
710,amckinl,babysteps,7,deadbug,3,2.5,0,2,1,0.416517692,5,2,0.2,0.181818182
710,amckinl,babysteps,7,kneeling_plank,3,2.25,0,2,1,0.698012393,5,2,0.2,0.181818182
710,amckinl,babysteps,7,two_leg_hip_bridge_on_floor,3,1.5,0,2,1,0.315045761,5,2,0.2,0.181818182
710,amckinl,babysteps,9,marching_in_place,1,1.5,1,2,1,0.211981926,7,2,0.28,0.181818182
710,amckinl,babysteps,9,kneeling_plank,1,2.25,1,3,1,0.698012393,7,2,0.28,0.181818182
710,amckinl,babysteps,9,static_lunge_with_wall,1,1.5,1,2,1,0.54372113,7,2,0.28,0.181818182
710,amckinl,babysteps,11,deadbug,3,2.5,0,3,1,0.416517692,2,3,0.08,0.272727273
710,amckinl,babysteps,11,dumbbell_kneeling_row,3,2.5,0,2,1,0.211571438,2,3,0.08,0.272727273
710,amckinl,babysteps,11,two_leg_hip_bridge_on_floor,3,1.5,0,3,1,0.315045761,2,3,0.08,0.272727273
710,amckinl,babysteps,14,deadbug,3,2.5,0,4,1,0.416517692,5,3,0.2,0.272727273
710,amckinl,babysteps,14,kneeling_plank,3,2.25,0,4,1,0.698012393,5,3,0.2,0.272727273
710,amckinl,babysteps,14,two_leg_hip_bridge_on_floor,3,1.5,0,4,1,0.315045761,5,3,0.2,0.272727273
710,amckinl,babysteps,16,marching_in_place,3,1.5,0,3,1,0.211981926,7,3,0.28,0.272727273
710,amckinl,babysteps,16,kneeling_plank,3,2.25,0,5,1,0.698012393,7,3,0.28,0.272727273
710,amckinl,babysteps,16,static_lunge_with_wall,3,1.5,0,3,1,0.54372113,7,3,0.28,0.272727273
710,amckinl,babysteps,18,crunches,3,1,0,2,1,1.076794345,9,3,0.36,0.272727273
710,amckinl,babysteps,18,pushups_off_wall,3,1,0,2,1,1.037149335,9,3,0.36,0.272727273
710,amckinl,babysteps,18,standing_knee_lifts,3,1,0,2,1,1.076806387,9,3,0.36,0.272727273
710,amckinl,babysteps,21,crunches,0,1,0,3,1,1.076794345,12,3,0.48,0.272727273
710,amckinl,babysteps,21,pushups_off_wall,0,1,0,3,1,1.037149335,12,3,0.48,0.272727273
710,amckinl,babysteps,21,standing_knee_lifts,0,1,0,3,1,1.076806387,12,3,0.48,0.272727273
710,amckinl,babysteps,23,crunches,1,1,1,4,1,1.076794345,14,3,0.56,0.272727273
710,amckinl,babysteps,23,pushups_off_wall,1,1,1,4,1,1.037149335,14,3,0.56,0.272727273
710,amckinl,babysteps,23,standing_knee_lifts,1,1,1,4,1,1.076806387,14,3,0.56,0.272727273
710,amckinl,babysteps,25,marching_in_place,1,1.5,1,4,1,0.211981926,2,4,0.08,0.363636364
710,amckinl,babysteps,25,kneeling_plank,2,2.25,0,6,1,0.698012393,2,4,0.08,0.363636364
710,amckinl,babysteps,25,static_lunge_with_wall,2,1.5,0,4,1,0.54372113,2,4,0.08,0.363636364
699,tinagej,babysteps,0,crunches,0,1,0,1,1,1.076794345,0,0,0,0
699,tinagej,babysteps,0,pushups_off_wall,0,1,0,1,1,1.037149335,0,0,0,0
699,tinagej,babysteps,0,standing_knee_lifts,0,1,0,1,1,1.076806387,0,0,0,0
699,tinagej,babysteps,2,crunches,1,1,1,2,1,1.076794345,2,1,0.08,0.090909091
699,tinagej,babysteps,2,pushups_off_wall,1,1,1,2,1,1.037149335,2,1,0.08,0.090909091
699,tinagej,babysteps,2,standing_knee_lifts,1,1,1,2,1,1.076806387,2,1,0.08,0.090909091
699,tinagej,babysteps,4,marching_in_place,1,1.5,1,1,1,0.211981926,2,2,0.08,0.181818182
699,tinagej,babysteps,4,kneeling_plank,1,2.25,1,1,1,0.698012393,2,2,0.08,0.181818182
699,tinagej,babysteps,4,static_lunge_with_wall,1,1.5,1,1,1,0.54372113,2,2,0.08,0.181818182
699,tinagej,babysteps,7,deadbug,1,2.5,1,1,1,0.416517692,3,3,0.12,0.272727273
699,tinagej,babysteps,7,dumbbell_kneeling_row,1,2.5,1,1,1,0.211571438,3,3,0.12,0.272727273
699,tinagej,babysteps,7,two_leg_hip_bridge_on_floor,1,1.5,1,1,1,0.315045761,3,3,0.12,0.272727273
699,tinagej,babysteps,9,jumping_jacks,1,3.5,1,1,1,0.764541866,2,4,0.08,0.363636364
699,tinagej,babysteps,9,pushups_on_bar,1,2.625,1,1,1,0.319621317,2,4,0.08,0.363636364
699,tinagej,babysteps,9,squat_no_weight,1,3,1,1,1,0.764533394,2,4,0.08,0.363636364
699,tinagej,babysteps,11,mountain_climbers_on_bench,1,4.25,1,1,1,-0.426615678,2,5,0.08,0.454545455
699,tinagej,babysteps,11,half_kneeling_row,1,3.25,1,1,1,-0.695120056,2,5,0.08,0.454545455
699,tinagej,babysteps,11,half_kneeling_medicine_ball_chop,1,4,1,1,1,-0.695146057,2,5,0.08,0.454545455
699,tinagej,babysteps,14,pushups_with_rotation_modified,1,4.25,1,1,1,-0.01279473,3,6,0.12,0.545454545
699,tinagej,babysteps,14,standing_band_chest_press,2,3.5,0,1,1,-0.100370081,3,6,0.12,0.545454545
699,tinagej,babysteps,14,assisted_romanian_deadlift,1,5.25,1,1,1,0.108661986,3,6,0.12,0.545454545
699,tinagej,babysteps,16,mountain_climbers_on_bench,1,4.25,1,2,1,-0.426615678,2,7,0.08,0.636363636
699,tinagej,babysteps,16,pushups_on_bar,1,2.625,1,2,1,0.319621317,2,7,0.08,0.636363636
699,tinagej,babysteps,16,supine_hip_bridge_with_bench,1,4.5,1,1,1,0.445561746,2,7,0.08,0.636363636
699,tinagej,babysteps,18,pushups_with_rotation_modified,1,4.25,1,2,1,-0.01279473,2,8,0.08,0.727272727
699,tinagej,babysteps,18,standing_band_chest_press,1,3.5,1,2,1,-0.100370081,2,8,0.08,0.727272727
699,tinagej,babysteps,18,assisted_romanian_deadlift,1,5.25,1,2,1,0.108661986,2,8,0.08,0.727272727
699,tinagej,babysteps,21,modified_burpee_no_jump,1,5.25,1,1,1,0.250832092,3,9,0.12,0.818181818
699,tinagej,babysteps,21,high_plank,1,4.875,1,1,1,0.386907429,3,9,0.12,0.818181818
699,tinagej,babysteps,21,elevated_lunge_in_place,1,5.25,1,1,1,0.305487818,3,9,0.12,0.818181818
699,tinagej,babysteps,23,modified_burpee_no_jump,1,5.25,1,2,1,0.250832092,2,10,0.08,0.909090909
699,tinagej,babysteps,23,high_plank,1,4.875,1,2,1,0.386907429,2,10,0.08,0.909090909
699,tinagej,babysteps,23,elevated_lunge_in_place,1,5.25,1,2,1,0.305487818,2,10,0.08,0.909090909
699,tinagej,babysteps,25,mountain_climbers_on_floor,1,5.75,1,1,1,0.001020147,2,11,0.08,1
699,tinagej,babysteps,25,dumbbell_vertical_chest_press,1,5.25,1,1,1,-0.324487675,2,11,0.08,1
699,tinagej,babysteps,25,supine_hip_bridge_with_ball,1,6,1,1,1,-0.134875215,2,11,0.08,1
606,cloi,difficult,0,crunches,1,1,1,1,0,1.076794345,0,0,0,0
606,cloi,difficult,0,pushups_off_wall,1,1,1,1,0,1.037149335,0,0,0,0
606,cloi,difficult,0,standing_knee_lifts,1,1,1,1,0,1.076806387,0,0,0,0
606,cloi,difficult,2,kneeling_plank,1,2.25,1,1,0,0.698012393,2,1,0.08,0.090909091
606,cloi,difficult,2,marching_in_place,1,1.5,1,1,0,0.211981926,2,1,0.08,0.090909091
606,cloi,difficult,2,static_lunge_with_wall,1,1.5,1,1,0,0.54372113,2,1,0.08,0.090909091
606,cloi,difficult,4,dumbbell_kneeling_row,1,2.5,1,1,0,0.211571438,2,2,0.08,0.181818182
606,cloi,difficult,4,deadbug,1,2.5,1,1,0,0.416517692,2,2,0.08,0.181818182
606,cloi,difficult,4,two_leg_hip_bridge_on_floor,1,1.5,1,1,0,0.315045761,2,2,0.08,0.181818182
606,cloi,difficult,7,jumping_jacks,1,3.5,1,1,0,0.764541866,3,3,0.12,0.272727273
606,cloi,difficult,7,pushups_on_bar,1,2.625,1,1,0,0.319621317,3,3,0.12,0.272727273
606,cloi,difficult,7,squat_no_weight,1,3,1,1,0,0.764533394,3,3,0.12,0.272727273
606,cloi,difficult,9,half_kneeling_medicine_ball_chop,1,4,1,1,0,-0.695146057,2,4,0.08,0.363636364
606,cloi,difficult,9,half_kneeling_row,1,3.25,1,1,0,-0.695120056,2,4,0.08,0.363636364
606,cloi,difficult,9,mountain_climbers_on_bench,1,4.25,1,1,0,-0.426615678,2,4,0.08,0.363636364
606,cloi,difficult,11,assisted_romanian_deadlift,1,5.25,1,1,0,0.108661986,2,5,0.08,0.454545455
606,cloi,difficult,11,pushups_with_rotation_modified,1,4.25,1,1,0,-0.01279473,2,5,0.08,0.454545455
606,cloi,difficult,11,standing_band_chest_press,1,3.5,1,1,0,-0.100370081,2,5,0.08,0.454545455
606,cloi,difficult,14,elevated_lunge_in_place,0,5.25,0,1,0,0.305487818,3,6,0.12,0.545454545
606,cloi,difficult,14,high_plank,0,4.875,0,1,0,0.386907429,3,6,0.12,0.545454545
606,cloi,difficult,14,modified_burpee_no_jump,0,5.25,0,1,0,0.250832092,3,6,0.12,0.545454545
606,cloi,difficult,16,dumbbell_vertical_chest_press,1,5.25,1,1,0,-0.324487675,5,6,0.2,0.545454545
606,cloi,difficult,16,mountain_climbers_on_floor,1,5.75,1,1,0,0.001020147,5,6,0.2,0.545454545
606,cloi,difficult,16,supine_hip_bridge_with_ball,1,6,1,1,0,-0.134875215,5,6,0.2,0.545454545
606,cloi,difficult,18,dumbbell_chest_supported_row,1,5.5,1,1,0,-0.990337232,2,7,0.08,0.636363636
606,cloi,difficult,18,goblet_box_squats,1,6.25,1,1,0,-0.570571145,2,7,0.08,0.636363636
606,cloi,difficult,18,walking_lunges,1,6.5,1,1,0,-0.336648695,2,7,0.08,0.636363636
606,cloi,difficult,21,dumbbell_chest_press_on_ball,1,7,1,1,0,-0.654670312,3,8,0.12,0.727272727
606,cloi,difficult,21,pushups_with_rotation,1,7.25,1,1,0,-0.47560469,3,8,0.12,0.727272727
606,cloi,difficult,21,unassisted_romanian_deadlift,1,6.625,1,1,0,-0.53229342,3,8,0.12,0.727272727
606,cloi,difficult,23,birddog_with_pushup,1,8.5,1,1,0,-0.283091526,2,9,0.08,0.818181818
606,cloi,difficult,23,clock_lunges,1,7,1,1,0,-0.072885764,2,9,0.08,0.818181818
606,cloi,difficult,23,jumping_jack_pushup,1,7.5,1,1,0,-0.385960452,2,9,0.08,0.818181818
606,cloi,difficult,25,burpee,1,8.5,1,1,0,-0.07284509,2,10,0.08,0.909090909
606,cloi,difficult,25,renegade_row,1,7.5,1,1,0,-0.498287815,2,10,0.08,0.909090909
606,cloi,difficult,25,split_lunge_jump,1,8.5,1,1,0,-0.283098759,2,10,0.08,0.909090909
610,ssaenz,difficult,0,crunches,3,1,0,1,0,1.076794345,0,0,0,0
610,ssaenz,difficult,0,pushups_off_wall,3,1,0,1,0,1.037149335,0,0,0,0
610,ssaenz,difficult,0,standing_knee_lifts,3,1,0,1,0,1.076806387,0,0,0,0
610,ssaenz,difficult,2,kneeling_plank,0,2.25,0,1,0,0.698012393,2,1,0.08,0.090909091
610,ssaenz,difficult,2,marching_in_place,0,1.5,0,1,0,0.211981926,2,1,0.08,0.090909091
610,ssaenz,difficult,2,static_lunge_with_wall,0,1.5,0,1,0,0.54372113,2,1,0.08,0.090909091
610,ssaenz,difficult,4,dumbbell_kneeling_row,1,2.5,1,1,0,0.211571438,4,1,0.16,0.090909091
610,ssaenz,difficult,4,deadbug,1,2.5,1,1,0,0.416517692,4,1,0.16,0.090909091
610,ssaenz,difficult,4,two_leg_hip_bridge_on_floor,1,1.5,1,1,0,0.315045761,4,1,0.16,0.090909091
610,ssaenz,difficult,7,jumping_jacks,3,3.5,0,1,0,0.764541866,3,2,0.12,0.181818182
610,ssaenz,difficult,7,pushups_on_bar,3,2.625,0,1,0,0.319621317,3,2,0.12,0.181818182
610,ssaenz,difficult,7,squat_no_weight,3,3,0,1,0,0.764533394,3,2,0.12,0.181818182
610,ssaenz,difficult,9,half_kneeling_medicine_ball_chop,1,4,1,1,0,-0.695146057,5,2,0.2,0.181818182
610,ssaenz,difficult,9,half_kneeling_row,1,3.25,1,1,0,-0.695120056,5,2,0.2,0.181818182
610,ssaenz,difficult,9,mountain_climbers_on_bench,1,4.25,1,1,0,-0.426615678,5,2,0.2,0.181818182
610,ssaenz,difficult,11,assisted_romanian_deadlift,1,5.25,1,1,0,0.108661986,2,3,0.08,0.272727273
610,ssaenz,difficult,11,pushups_with_rotation_modified,1,4.25,1,1,0,-0.01279473,2,3,0.08,0.272727273
610,ssaenz,difficult,11,standing_band_chest_press,1,3.5,1,1,0,-0.100370081,2,3,0.08,0.272727273
610,ssaenz,difficult,14,elevated_lunge_in_place,3,5.25,0,1,0,0.305487818,3,4,0.12,0.363636364
610,ssaenz,difficult,14,high_plank,3,4.875,0,1,0,0.386907429,3,4,0.12,0.363636364
610,ssaenz,difficult,14,modified_burpee_no_jump,3,5.25,0,1,0,0.250832092,3,4,0.12,0.363636364
610,ssaenz,difficult,16,dumbbell_vertical_chest_press,3,5.25,0,1,0,-0.324487675,5,4,0.2,0.363636364
610,ssaenz,difficult,16,mountain_climbers_on_floor,3,5.75,0,1,0,0.001020147,5,4,0.2,0.363636364
610,ssaenz,difficult,16,supine_hip_bridge_with_ball,3,6,0,1,0,-0.134875215,5,4,0.2,0.363636364
610,ssaenz,difficult,18,dumbbell_chest_supported_row,3,5.5,0,1,0,-0.990337232,7,4,0.28,0.363636364
610,ssaenz,difficult,18,goblet_box_squats,3,6.25,0,1,0,-0.570571145,7,4,0.28,0.363636364
610,ssaenz,difficult,18,walking_lunges,3,6.5,0,1,0,-0.336648695,7,4,0.28,0.363636364
610,ssaenz,difficult,21,dumbbell_chest_press_on_ball,3,7,0,1,0,-0.654670312,10,4,0.4,0.363636364
610,ssaenz,difficult,21,pushups_with_rotation,3,7.25,0,1,0,-0.47560469,10,4,0.4,0.363636364
610,ssaenz,difficult,21,unassisted_romanian_deadlift,3,6.625,0,1,0,-0.53229342,10,4,0.4,0.363636364
610,ssaenz,difficult,23,birddog_with_pushup,3,8.5,0,1,0,-0.283091526,12,4,0.48,0.363636364
610,ssaenz,difficult,23,clock_lunges,3,7,0,1,0,-0.072885764,12,4,0.48,0.363636364
